LfNr	Datum	Zeit	WoTag	Kl	NrBu	Gemeinde	Strasse	Gt	Sv	Lv	Bet	Art	Char1	Char2	Beso1	Beso2	Beso3	LZ	Kat	Typ	UTyp	1Urs01	1Urs02	2Urs01	2Urs02	AUrs01	AV1	AV2	Jahr	Mt	Tag	Licht	Str_Zus	Bet_01	Bet_02	Unf_Typ	Fahrtrichtung	Koord.x	Koord.y
156	21.02.2019	05:50	Do	5		Bremen	Leerer Straße	0	0	0	3	1							5	7		49					71	82	2019	02	21	du	tr	RF	FG	SO		8,779218	53,102086
157	21.02.2019	09:00	Do	5		Bremen	Dechanatstraße	0	0	0	2	0							5	5		45		49			21	71	2019	02	21	he	tr	PKW	RF	RV		8,809125	53,074072
158	21.02.2019	11:45	Do	5		Bremen	Leher Heerstraße	0	0	1	2	5						8	3	3		31					71	72	2019	02	21	he	tr	RF	RF	EK		8,874147	53,101258
159	21.02.2019	17:00	Do	5		Bremen	Friedrich-Ebert-Straße	0	0	1	2	1							3	5		45		10			21	71	2019	02	21	he	tr	PKW	RF	RV		8,796449	53,068210
160	21.02.2019	17:05	Do	5		Bremen	Kirchhofstraße	0	0	1	3	1	2						3	5		49					21	71	2019	02	21	he	tr	PKW	RF	RV		8,599108	53,179925
161	22.02.2019	13:45	Fr	5		Bremen	Bremerhavener Heerstraße	0	0	0	2	5	2						5	3		28					21	71	2019	02	22	he	tr	PKW	RF	EK		8,702142	53,168244
162	23.02.2019	01:15	Sa	5		Bremen	Langemarckstraße	0	0	1	2	1							3	5		1	49				71	21	2019	02	23	du	tr	RF	PKW	RV		8,788271	53,070332
163	23.02.2019	11:00	Sa	5		Bremen	Lerchenstraße	0	0	1	1	0							3	7		10				88	71		2019	02	23	he	tr	RF	-	SO		8,632054	53,191785
164	23.02.2019	12:15	Sa	5		Bremen	Wilhelm-Liebknecht-Straße	0	0	0	2	0							5	7		49					71	21	2019	02	23	he	tr	RF	PKW	SO		8,883334	53,084718
165	23.02.2019	14:07	Sa	5		Bremen	Waller Heerstraße	0	0	0	2	5	2		5				5	3		31					71	71	2019	02	23	he	tr	RF	RF	EK		8,788539	53,098174
166	23.02.2019	16:40	Sa	5		Bremen	Delmestraße	0	0	1	2	5	1		8				3	3		27					71	71	2019	02	23	he	tr	RF	RF	EK		8,792833	53,069077
167	23.02.2019	17:35	Sa	5		Bremen	Worpsweder Straße	0	0	1	2	1	1						3	7		49					71	21	2019	02	23	he	tr	RF	PKW	SO		8,807628	53,093126
168	24.02.2019	22:50	So	5		Bremen	Luisental	0	0	1	2	8	1						3	7		27	37				71	21	2019	02	24	du	tr	RF	PKW	SO		8,877511	53,097734
169	25.02.2019	08:30	Mo	5		Bremen	Münchener Straße	0	0	1	2	5	1						3	3		49					21	71	2019	02	25	he	tr	PKW	RF	EK		8,807446	53,094359
170	25.02.2019	09:53	Mo	5		Bremen	Habenhauser Brückenstraße	0	0	1	2	5	2						3	2		34					21	72	2019	02	25	he	tr	PKW	RF	AB		8,848489	53,050275
171	25.02.2019	10:30	Mo	5		Bremen	Parkallee	0	0	1	2	0							3	3		35		10			21	71	2019	02	25	he	tr	PKW	RF	EK		8,842395	53,106012
172	25.02.2019	15:10	Mo	5		Bremen	Breitenweg	0	0	1	2	5							3	3		31					21	71	2019	02	25	he	tr	PKW	RF	EK		8,812601	53,080843
173	25.02.2019	16:05	Mo	5		Bremen	Friedrich-Ebert-Straße	0	0	1	2	4			9				3	6		10	14				71	71	2019	02	25	he	tr	RF	RF	LV		8,800491	53,071017
174	25.02.2019	22:00	Mo	5		Bremen	Hans-Böckler-Straße	0	0	0	2	1							6	7		1	49				71	21	2019	02	25	du	tr	RF	PKW	SO		8,792184	53,085705
175	26.02.2019	06:15	Di	5		Bremen	Osterhop	0	0	0	2	4							5	6		14	49				71	40	2019	02	26	du	tr	RF	LKW	LV		8,902659	53,048859
176	26.02.2019	07:00	Di	5		Bremen	Kornstraße	0	0	2	3	1	1					8	3	6		14					21	21	2019	02	26	he	tr	PKW	PKW	LV		8,819510	53,048437
177	26.02.2019	13:04	Di	5		Bremen	Stader Landstraße	0	0	0	2	5	3						5	3		37					21	71	2019	02	26	he	tr	PKW	RF	EK		8,718144	53,173270
178	26.02.2019	16:25	Di	5		Bremen	Hastedter Brückenstraße	0	0	0	2	5	1		8				5	3		35					71	21	2019	02	26	he	tr	RF	PKW	EK		8,853542	53,064841
179	26.02.2019	17:05	Di	5		Bremen	Am Stern	0	0	1	2	3	7		8				3	6		14					21	71	2019	02	26	he	tr	PKW	RF	LV		8,824589	53,084587
180	27.02.2019	08:30	Mi	5		Bremen	Hermann-Böse-Straße	0	0	1	2	5	2						3	2		34					21	71	2019	02	27	he	tr	PKW	RF	AB		8,821780	53,084194
181	27.02.2019	13:05	Mi	5		Bremen	Johann-Neudörffer-Straße	0	0	0	2	5	1						5	3		28		28			21	71	2019	02	27	he	tr	PKW	RF	EK		8,907678	53,086073
182	27.02.2019	15:00	Mi	5		Bremen	Oberneulander Landstraße	0	1	0	2	5	3						2	3		37					92	71	2019	02	27	he	tr	SOF	RF	EK		8,926906	53,098198
183	27.02.2019	17:30	Mi	5		Bremen	Ohmstraße	0	0	1	2	5							3	3		37					21	71	2019	02	27	he	tr	PKW	RF	EK		8,889902	53,108888
184	28.02.2019	08:15	Do	5		Bremen	Danziger Straße	0	0	0	2	1							5	7		49					71	21	2019	02	28	he	tr	RF	PKW	SO		8,756854	53,116582
185	28.02.2019	08:30	Do	5		Bremen	Contrescarpe	0	0	2	2	4							3	6		49				74	71	71	2019	02	28	he	sch	RF	RF	LV		8,812205	53,078172
186	28.02.2019	08:55	Do	5		Bremen	Westerstraße	0	0	1	2	5	3						3	3		49		49			71	21	2019	02	28	he	tr	RF	PKW	EK		8,798310	53,073254
187	28.02.2019	10:33	Do	5		Bremen	Vor dem Steintor	0	0	1	2	8			8				3	1		49		43			72	21	2019	02	28	he	tr	RF	PKW	F		8,831964	53,071039
188	28.02.2019	11:00	Do	5		Bremen	Auf dem Beginenlande	0	0	0	2	1							5	7		49					71	21	2019	02	28	he	tr	RF	PKW	SO		8,817957	53,041443
189	28.02.2019	12:00	Do	5		Bremen	Otto-Suhr-Straße	0	0	1	2	5	3						3	3		37					21	71	2019	02	28	he	tr	PKW	RF	EK		8,892440	53,081110
190	28.02.2019	14:20	Do	5		Bremen	Hemelinger Heerstraße	0	0	1	2	5	2						3	3		28		49			21	71	2019	02	28	he	tr	PKW	RF	EK		8,896865	53,044593
191	28.02.2019	16:35	Do	5		Bremen	Senator-Apelt-Straße	0	0	1	2	5	3						3	3		37					21	71	2019	02	28	he	tr	PKW	RF	EK		8,773092	53,071313
192	01.03.2019	07:25	Fr	5		Bremen	Schlachte	0	0	0	2	1							5	7		49					71	21	2019	03	01	he	na	RF	PKW	SO		8,802403	53,076357
193	01.03.2019	10:50	Fr	5		Bremen	Sankt-Gotthard-Straße	0	0	0	2	1							5	7		49					44	71	2019	03	01	he	tr	LKW	RF	SO		8,949437	53,063871
194	01.03.2019	13:30	Fr	5		Bremen	Ostertorsteinweg	0	0	1	1	0							3	7		49					71		2019	03	01	he	tr	RF	-	SO		8,822863	53,072948
195	01.03.2019	13:55	Fr	5		Bremen	Bürgermeister-Smidt-Straße	0	0	0	3	6							5	4		63					81	71	2019	03	01	he	tr	FG	RF	ÜS		8,807122	53,081950
196	02.03.2019	01:00	Sa	5		Bremen	Richard-Boljahn-Allee	0	1	0	1	0	1		8			8	2	7		49	1				71		2019	03	02	du	tr	RF	-	SO		8,875697	53,082457
197	02.03.2019	05:20	Sa	5		Bremen	Bahnhofstraße	0	0	0	2	1							5	5		49					71	21	2019	03	02	he	tr	RF	PKW	RV		8,811099	53,081310
198	02.03.2019	11:30	Sa	5		Bremen	Kornstraße	0	0	1	2	5	1						3	2		34		10			21	71	2019	03	02	he	tr	PKW	RF	AB		8,798841	53,065840
199	02.03.2019	13:30	Sa	5		Bremen	Bürgermeister-Smidt-Straße	0	0	1	2	0							3	5		45					21	72	2019	03	02	he	tr	PKW	RF	RV		8,806947	53,081745
200	03.03.2019	11:15	So	5		Bremen	Ellenerbrokstraße	0	0	1	2	5	2						3	3		11				73	21	71	2019	03	03	he	na	PKW	RF	EK		8,941787	53,070388
201	03.03.2019	13:05	So	5		Bremen	Tiefer	0	0	1	2	5	1						3	3		14					21	71	2019	03	03	he	na	PKW	RF	EK		8,806271	53,073454
202	04.03.2019	09:40	Mo	5		Bremen	Bei den Drei Pfählen	0	0	1	2	3	1						3	2		34					52	71	2019	03	04	he	na	LKW	RF	AB		8,850608	53,071226
203	04.03.2019	14:15	Mo	5		Bremen	Knochenhauerstraße	0	0	1	2	5	2						3	3		37					21	71	2019	03	04	he	na	PKW	RF	EK		8,806400	53,078774
204	04.03.2019	17:05	Mo	5		Bremen	Leher Heerstraße	0	0	1	2	5	1						3	2		34					21	71	2019	03	04	he	na	PKW	RF	AB		8,880509	53,101572
205	04.03.2019	19:30	Mo	5		Bremen	Leher Heerstraße	0	0	1	2	5			3				3	3		37					71	21	2019	03	04	du	sch	RF	PKW	EK		8,883004	53,100697
206	05.03.2019	13:55	Di	5		Bremen	Dorfkampsweg	0	0	1	2	5	2						3	3		28					21	71	2019	03	05	he	tr	PKW	RF	EK		8,753539	53,087770
207	06.03.2019	05:40	Mi	5		Bremen	Burgdammer Ring	0	0	1	2	5	2		7				3	3		37		10			21	71	2019	03	06	du	na	PKW	RF	EK		8,711723	53,173614
208	06.03.2019	07:46	Mi	5		Bremen	Amelinghauser Straße	0	0	1	2	5	7		8				3	3		28					21	71	2019	03	06	he	tr	PKW	RF	EK		8,880171	53,071926
209	06.03.2019	08:05	Mi	5		Bremen	Horner Heerstraße	0	0	1	2	5	2						3	3		34		9			21	71	2019	03	06	he	tr	PKW	RF	EK		8,870678	53,095931
210	06.03.2019	15:00	Mi	5		Bremen	Wölbacker	0	0	1	2	5	2						3	3		37				73	71	2	2019	03	06	he	na	RF	KRD	EK		8,942627	53,057330
211	07.03.2019	09:57	Do	5		Bremen	Vor dem Steintor	0	1	0	1	0							2	1		49					71		2019	03	07	he	sch	RF	-	F		8,827500	53,072570
212	07.03.2019	10:00	Do	5		Bremen	Kremser Straße	0	0	0	2	1	3						5	5		49					21	71	2019	03	07	he	tr	PKW	RF	RV		8,861487	53,102798
213	07.03.2019	14:30	Do	5		Bremen	Den Haager Straße	0	0	0	2	5							5	3		37				73	71	21	2019	03	07	he	na	RF	PKW	EK		8,726148	53,045005
214	07.03.2019	14:55	Do	5		Bremen	Kremser Straße	0	0	1	2	5	3						3	3		37		10			21	71	2019	03	07	he	tr	PKW	RF	EK		8,862265	53,102814
215	07.03.2019	17:15	Do	5		Bremen	Arsterdamm	0	0	1	2	5	1					8	3	3		34					21	72	2019	03	07	he	tr	PKW	RF	EK		8,841212	53,035405
216	07.03.2019	18:00	Do	5		Bremen	Leerer Straße	0	0	0	2	1							5	5		14					71	21	2019	03	07	he	tr	RF	PKW	RV		8,778982	53,102004
217	08.03.2019	08:30	Fr	5		Bremen	Heiligenroder Straße	0	0	1	2	5							3	3		28					21	71	2019	03	08	he	na	PKW	RF	EK		8,735665	53,044299
218	10.03.2019	18:50	So	5		Bremen	Schubertstraße	0	0	1	2	5	2						3	3		28					21	71	2019	03	10	du	na	PKW	RF	EK		8,837122	53,082602
219	11.03.2019	13:10	Mo	5		Bremen	Wachmannstraße	0	0	1	2	4							3	6		14					71	71	2019	03	11	he	na	RF	RF	LV		8,842508	53,088658
220	12.03.2019	09:25	Di	5		Bremen	Am Stern	0	0	1	2	5	7		8				3	2		34					21	71	2019	03	12	he	na	PKW	RF	AB		8,824535	53,084188
221	12.03.2019	15:30	Di	5		Bremen	Kirchbachstraße	0	0	0	2	3	2						5	2		34					21	71	2019	03	12	he	tr	PKW	RF	AB		8,854980	53,081033
222	12.03.2019	18:05	Di	5		Bremen	Rahdeland	0	0	1	2	0	2						3	7		69				87	83	71	2019	03	12	he	tr	FG	RF	SO		8,929476	53,065831
223	12.03.2019	18:40	Di	2	6	Bremen	Neuenlander Straße	0	0	1	2	5	3						3	3		37					21	71	2019	03	12	du	tr	PKW	RF	EK		8,809924	53,051026
224	13.03.2019	09:35	Mi	5		Bremen	Hollerallee	0	0	1	2	5							3	2		34					21	71	2019	03	13	he	na	PKW	RF	AB		8,827772	53,083010
225	13.03.2019	14:30	Mi	5		Bremen	Johann-Bornemacher-Straße	0	0	1	3	5							3	3		49				73	21	71	2019	03	13	he	na	PKW	RF	EK		8,790143	53,092025
226	13.03.2019	14:35	Mi	5		Bremen	Delmestraße	0	0	1	2	3	1						3	2		34					44	71	2019	03	13	he	na	LKW	RF	AB		8,792814	53,069091
227	13.03.2019	17:15	Mi	5		Bremen	Neustadtscontrescarpe	0	0	0	2	1	2						5	5		49				73	72	21	2019	03	13	he	na	RF	PKW	RV		8,789362	53,072416
228	14.03.2019	09:30	Do	5		Bremen	Huchtinger Heerstraße	0	0	1	2	5	2		8				3	2		35					21	72	2019	03	14	he	na	PKW	RF	AB		8,722457	53,056852
229	14.03.2019	10:50	Do	5		Bremen	Bismarckstraße	0	0	1	2	5	3						3	3		34				73	21	71	2019	03	14	he	na	PKW	RF	EK		8,852351	53,073647
230	15.03.2019	13:35	Fr	5		Bremen	Heinrich-Heine-Straße	0	0	0	2	5	1		9				5	3		28		10			21	71	2019	03	15	he	tr	PKW	RF	EK		8,873053	53,084732
231	15.03.2019	15:29	Fr	5		Bremen	Tiefer	0	1	1	2	5	1						2	2		28				82	21	71	2019	03	15	he	na	PKW	RF	AB		8,806370	53,073532
232	15.03.2019	17:15	Fr	5		Bremen	Rembertiring	0	0	1	2	0							3	7		49					71	21	2019	03	15	he	tr	RF	PKW	SO		8,815696	53,079557
233	15.03.2019	23:27	Fr	5		Bremen	Kurfürstenallee	0	0	0	2	5						8	5	3		34					21	71	2019	03	15	du	tr	PKW	RF	EK		8,875472	53,082109
234	16.03.2019	14:25	Sa	5		Bremen	Wilhelm-Kaisen-Brücke	0	0	0	2	5	2		9				5	3		31					71	21	2019	03	16	he	na	RF	PKW	EK		8,804125	53,072343
235	18.03.2019	13:15	Mo	5		Bremen	Friedrich-Ebert-Straße	0	0	1	2	5	1					8	3	3		34				73	40	71	2019	03	18	he	na	LKW	RF	EK		8,793632	53,066440
236	18.03.2019	14:18	Mo	5		Bremen	Sonneberger Straße	0	0	0	2	1	3						5	7		49					71	21	2019	03	18	he	na	RF	PKW	SO		8,875746	53,079929
237	18.03.2019	14:30	Mo	5		Bremen	Bahnhofstraße	0	0	1	1	0							3	7		49					71		2019	03	18	he	na	RF	-	SO		8,811019	53,081632
238	19.03.2019	08:40	Di	5		Bremen	Sielwall	0	0	1	2	5							3	3		49		49	24		71	71	2019	03	19	he	tr	RF	RF	EK		8,823609	53,071824
239	19.03.2019	17:05	Di	5		Bremen	Kirchweg	0	0	1	2	3	1					8	3	3		34					21	71	2019	03	19	he	tr	PKW	RF	EK		8,806836	53,060402
240	20.03.2019	15:15	Mi	5		Bremen	Landwehrstraße	0	0	1	2	4	1		4			8	3	2		34					21	71	2019	03	20	he	tr	PKW	RF	AB		8,791251	53,091549
241	21.03.2019	11:30	Do	5		Bremen	Buntentorsteinweg	0	1	0	2	6							2	4		64					81	71	2019	03	21	he	tr	FG	RF	ÜS		8,801119	53,068260
242	21.03.2019	12:15	Do	5		Bremen	Leher Heerstraße	0	0	1	2	5	2						3	3		35					21	71	2019	03	21	he	tr	PKW	RF	EK		8,880214	53,101761
243	21.03.2019	13:10	Do	5		Bremen	Landwehrstraße	0	0	1	2	0							3	3		49					21	71	2019	03	21	he	tr	PKW	RF	EK		8,791294	53,091511
244	21.03.2019	16:38	Do	5		Bremen	Vor dem Steintor	0	0	2	2	1							3	6		14					61	72	2019	03	21	he	tr	SOF	RF	LV		8,828943	53,072172
245	21.03.2019	17:05	Do	5		Bremen	Föhrenstraße	0	0	1	2	5	3						3	2		34					21	71	2019	03	21	he	tr	PKW	RF	AB		8,875426	53,061896
246	22.03.2019	06:45	Fr	5		Bremen	Gastfeldstraße	0	0	0	2	3	2						5	2		14					21	71	2019	03	22	he	tr	PKW	RF	AB		8,796229	53,064951
247	22.03.2019	10:30	Fr	1	270	Bremen	Bundesautobahn A 270	0	0	1	2	5							3	3		49					21	72	2019	03	22	he	tr	PKW	RF	EK	absteigend	8,686022	53,172977
248	22.03.2019	11:23	Fr	5		Bremen	Zermatter Straße	0	0	1	2	6							3	4		64					81	71	2019	03	22	he	tr	FG	RF	ÜS		8,952400	53,063373
249	24.03.2019	16:10	So	5		Bremen	Lindenstraße	0	0	1	2	5	2						3	2		35					21	71	2019	03	24	he	tr	PKW	RF	AB		8,611682	53,175132
250	25.03.2019	06:50	Mo	5		Bremen	Pfalzburger Straße	0	0	0	2	5	2						5	3		27					21	71	2019	03	25	dä	na	PKW	RF	EK		8,875711	53,062198
251	25.03.2019	09:20	Mo	5		Bremen	Diepenau	0	0	1	2	5	1		8				3	3		49				73	71	21	2019	03	25	he	na	RF	PKW	EK		8,796089	53,081284
252	25.03.2019	09:20	Mo	2	6	Bremen	Kattenturmer Heerstraße	0	0	1	2	5	2						3	2		35				73	21	71	2019	03	25	he	na	PKW	RF	AB		8,814087	53,039377
253	25.03.2019	09:30	Mo	4		Bremen	Helmer	0	0	1	2	5	2						3	3		27				73	21	71	2019	03	25	he	na	PKW	RF	EK		8,862501	53,099290
254	25.03.2019	17:12	Mo	5		Bremen	Bürgermeister-Spitta-Allee	0	0	1	2	5	2						3	7		34	37				71	21	2019	03	25	he	tr	RF	PKW	SO		8,873219	53,084745
255	26.03.2019	07:55	Di	5		Bremen	Am Grohner Schulhof	0	1	0	2	5							2	3		37					21	71	2019	03	26	he	tr	PKW	RF	EK		8,636817	53,167675
256	26.03.2019	08:00	Di	5		Bremen	Kurt-Schumacher-Allee	0	0	1	2	5	2		9				3	3		28					21	71	2019	03	26	he	tr	PKW	RF	EK		8,896350	53,079225
257	26.03.2019	09:45	Di	5		Bremen	August-Bebel-Allee	0	0	1	2	5	2		3				3	3		27		10			21	71	2019	03	26	he	tr	PKW	RF	EK		8,879250	53,085796
258	26.03.2019	11:52	Di	4		Bremen	In der Vahr	0	0	1	2	5	3						3	3		37				73	21	71	2019	03	26	he	na	PKW	RF	EK		8,878331	53,079190
259	26.03.2019	12:55	Di	5		Bremen	Kleine Kirchbachstraße	0	0	1	2	5	2						3	3		28					21	71	2019	03	26	he	tr	PKW	RF	EK		8,851107	53,085209
260	26.03.2019	16:50	Di	5		Bremen	Kirchhuchtinger Landstraße	0	0	1	2	4			9			8	3	6		9					71	72	2019	03	26	he	sch	RF	RF	LV		8,733776	53,043177
261	27.03.2019	08:00	Mi	5		Bremen	Carl-Francke-Straße	0	0	1	2	5	1					8	3	1		34					21	71	2019	03	27	he	tr	PKW	RF	F		8,779363	53,068761
262	27.03.2019	12:45	Mi	5		Bremen	Farger Straße	0	0	0	2	5	3						5	3		36					21	71	2019	03	27	he	tr	PKW	RF	EK		8,528815	53,198020
263	28.03.2019	07:45	Do	5		Bremen	Holtenauer Straße	0	0	1	2	0							3	7		49					71	21	2019	03	28	he	tr	RF	PKW	SO		8,793396	53,101403
264	28.03.2019	19:30	Do	5		Bremen	Utbremer Straße	0	0	1	2	5							3	3		10					21	71	2019	03	28	du	na	PKW	RF	EK		8,793772	53,091936
265	29.03.2019	13:13	Fr	5		Bremen	Auf dem Beginenlande	0	0	1	2	0							3	7		36					21	71	2019	03	29	he	tr	PKW	RF	SO		8,819983	53,045686
266	29.03.2019	13:30	Fr	5		Bremen	Am Stern	0	0	1	2	5	7		8				3	3		28	37				21	71	2019	03	29	he	tr	PKW	RF	EK		8,825071	53,084191
267	29.03.2019	13:45	Fr	5		Bremen	Osterholzer Heerstraße	0	1	0	2	5	1					8	2	3		31					72	21	2019	03	29	he	tr	RF	PKW	EK		8,963309	53,057497
268	29.03.2019	14:50	Fr	5		Bremen	Stapelfeldtstraße	0	0	1	2	5	3						3	3		37					21	71	2019	03	29	he	tr	PKW	RF	EK		8,752600	53,119651
269	29.03.2019	15:30	Fr	5		Bremen	Lüneburger Straße	0	1	0	2	5	3						2	3		37		2			21	71	2019	03	29	he	tr	PKW	RF	EK		8,832390	53,069012
270	29.03.2019	16:10	Fr	5		Bremen	Plantage	0	0	1	2	6							3	6		65					81	71	2019	03	29	he	tr	FG	RF	LV		8,805751	53,087961
271	30.03.2019	08:00	Sa	5		Bremen	Annette-Kolb-Straße	0	0	0	2	0							5	7		27					71	21	2019	03	30	he	tr	RF	PKW	SO		8,823893	53,099688
272	30.03.2019	10:30	Sa	5		Bremen	Lesumer Heerstraße	0	0	1	2	3			8			8	3	6		11					21	71	2019	03	30	he	tr	PKW	RF	LV		8,670229	53,174611
273	31.03.2019	20:50	So	5		Bremen	Hamburger Straße	0	0	1	2	5							3	3		49		49			71	71	2019	03	31	du	tr	RF	RF	EK		8,843672	53,068890
274	01.04.2019	10:10	Mo	5		Bremen	Kornstraße	0	0	1	2	0	3						3	2		35					21	71	2019	04	01	he	tr	PKW	RF	AB		8,812542	53,056388
275	01.04.2019	11:05	Mo	5		Bremen	Oberneulander Heerstraße	0	0	1	2	6							3	3		49					71	81	2019	04	01	he	tr	RF	FG	EK		8,899880	53,099464
276	01.04.2019	12:40	Mo	5		Bremen	Hünertshagen	0	0	0	2	1							5	5		49					71	21	2019	04	01	he	tr	RF	PKW	RV		8,636401	53,186744
277	01.04.2019	14:29	Mo	5		Bremen	Hastedter Osterdeich	0	0	0	2	5							5	2		49		49			71	21	2019	04	01	he	tr	RF	PKW	AB		8,866581	53,062174
278	01.04.2019	16:01	Mo	5		Bremen	Universitätsallee	1	0	0	2	5	1		2			8	1	3		36	37				71	61	2019	04	01	he	tr	RF	SOF	EK		8,852823	53,104543
279	01.04.2019	17:25	Mo	5		Bremen	Sedanstraße	0	1	0	1	0							2	7		49					71		2019	04	01	he	tr	RF	-	SO		8,802881	53,066832
280	01.04.2019	19:50	Mo	5		Bremen	Schwachhauser Heerstraße	0	0	1	3	6							3	6		64					81	71	2019	04	01	dä	tr	FG	RF	LV		8,826321	53,079435
281	02.04.2019	06:50	Di	5		Bremen	Ritterhuder Heerstraße	0	0	1	2	5	2						3	3		27					71	40	2019	04	02	he	tr	RF	LKW	EK		8,735842	53,140695
282	02.04.2019	09:35	Di	5		Bremen	Neustadtscontrescarpe	0	0	1	2	5	1						3	7		36					21	71	2019	04	02	he	tr	PKW	RF	SO		8,796390	53,068980
283	03.04.2019	10:20	Mi	5		Bremen	Landrat-Christians-Straße	0	0	1	2	5	2						3	3		36					21	71	2019	04	03	he	tr	PKW	RF	EK		8,575111	53,181503
284	03.04.2019	13:23	Mi	5		Bremen	Habenhauser Landstraße	0	0	1	2	5							3	2		34					21	71	2019	04	03	he	tr	PKW	RF	AB		8,847405	53,050506
285	03.04.2019	15:20	Mi	5		Bremen	Vor dem Steintor	0	0	1	1	0			2				3	1		49				73	71		2019	04	03	he	na	RF	-	F		8,827106	53,072763
286	03.04.2019	16:30	Mi	5		Bremen	Vorstraße	0	0	1	1	0							3	1		49					71		2019	04	03	he	na	RF	-	F		8,873434	53,101342
287	04.04.2019	08:15	Do	5		Bremen	Leipziger Straße	0	0	1	2	0							3	7		45					21	71	2019	04	04	he	tr	PKW	RF	SO		8,814554	53,094049
288	04.04.2019	14:30	Do	5		Bremen	Waller Ring	0	0	1	2	0	3						3	7		10					11	71	2019	04	04	he	tr	KRD	RF	SO		8,777228	53,099131
289	04.04.2019	17:15	Do	5		Bremen	Löningstraße	0	0	1	2	5							3	3		28		10			21	71	2019	04	04	he	tr	PKW	RF	EK		8,816667	53,080840
290	04.04.2019	22:20	Do	5		Bremen	Fedelhören	0	0	0	2	1	2						5	5		49					71	21	2019	04	04	du	tr	RF	PKW	RV		8,818046	53,077796
291	05.04.2019	08:13	Fr	5		Bremen	Beim Neustadts Güterbahnhof	0	0	1	2	5							3	3		27					21	72	2019	04	05	he	tr	PKW	RF	EK		8,785554	53,074836
292	05.04.2019	13:00	Fr	5		Bremen	Buntentorsteinweg	0	0	1	2	0							3	7		69					83	71	2019	04	05	he	tr	FG	RF	SO		8,810042	53,062810
293	05.04.2019	17:28	Fr	5		Bremen	Admiralstraße	0	0	0	2	1	2					8	5	5		35					40	71	2019	04	05	he	tr	LKW	RF	RV		8,803546	53,092883
294	07.04.2019	02:26	So	5		Bremen	Wardamm	0	0	1	1	0							3	1		49	1				71		2019	04	07	du	tr	RF	-	F		8,758351	53,067945
295	07.04.2019	05:09	So	5		Bremen	Wartburgstraße	0	0	0	2	1							5	5		49					71	21	2019	04	07	du	tr	RF	PKW	RV		8,790754	53,091854
296	07.04.2019	15:55	So	5		Bremen	Katrepeler Landstraße	0	1	1	3	3							2	6		18					21	72	2019	04	07	he	tr	PKW	RF	LV		8,913629	53,123392
297	07.04.2019	16:35	So	5		Bremen	Hastedter Osterdeich	0	0	1	2	3			9				3	6		49		49			71	71	2019	04	07	he	tr	RF	RF	LV		8,866154	53,062285
298	07.04.2019	17:45	So	5		Bremen	Vor dem Steintor	0	0	1	2	9							3	6		49					71	71	2019	04	07	he	tr	RF	RF	LV		8,831972	53,071059
299	08.04.2019	11:25	Mo	5		Bremen	Hemslinger Weg	0	0	1	2	5	1						3	3		49					21	71	2019	04	08	he	tr	PKW	RF	EK		8,941808	53,038103
300	08.04.2019	16:15	Mo	5		Bremen	Stresemannstraße	0	0	1	2	5	2						3	3		28					72	21	2019	04	08	du	tr	RF	PKW	EK		8,864754	53,070952
301	09.04.2019	09:19	Di	5		Bremen	Knochenhauerstraße	0	0	0	2	0	2						5	3		27					71	44	2019	04	09	he	tr	RF	LKW	EK		8,806400	53,078777
302	09.04.2019	15:09	Di	5		Bremen	Stresemannstraße	0	0	0	2	5	3		9				5	2		34		9			21	72	2019	04	09	he	tr	PKW	RF	AB		8,862171	53,071499
303	10.04.2019	07:30	Mi	5		Bremen	Albert-Bischof-Straße	0	0	0	2	5							5	3		37					71	21	2019	04	10	he	tr	RF	PKW	EK		8,909480	53,119890
304	10.04.2019	11:20	Mi	5		Bremen	Ostertorsteinweg	0	0	1	1	0	1		8				3	7		49				89	71		2019	04	10	he	tr	RF	-	SO		8,822984	53,072952
305	10.04.2019	14:00	Mi	5		Bremen	Wachmannstraße	0	1	0	2	1							2	5		49		49			71	92	2019	04	10	he	tr	RF	SOF	RV		8,833831	53,086483
306	10.04.2019	17:00	Mi	5		Bremen	Buntentorsdeich	0	0	0	2	1							5	5		14					71	21	2019	04	10	he	tr	RF	PKW	RV		8,820331	53,053261
307	11.04.2019	12:05	Do	5		Bremen	Woltmershauser Straße	0	0	0	2	5	2						5	3		28					21	71	2019	04	11	he	tr	PKW	RF	EK		8,766660	53,085054
308	11.04.2019	14:10	Do	5		Bremen	Große Johannisstraße	0	0	1	2	5	2						3	3		27					71	21	2019	04	11	he	tr	RF	PKW	EK		8,797060	53,071633
309	11.04.2019	15:25	Do	5		Bremen	Hamburger Straße	0	0	1	2	5	1					8	3	3		31					21	71	2019	04	11	he	tr	PKW	RF	EK		8,837422	53,069924
310	11.04.2019	16:30	Do	5		Bremen	Mahndorfer Heerstraße	0	0	1	2	5	3						3	2		34					21	71	2019	04	11	he	tr	PKW	RF	AB		8,936718	53,038332
311	12.04.2019	12:00	Fr	5		Bremen	Weberstraße	0	0	0	2	1							5	5		49		49			92	71	2019	04	12	he	tr	SOF	RF	RV		8,821763	53,072783
312	12.04.2019	14:45	Fr	5		Bremen	Theodor-Billroth-Straße	0	0	1	2	5	2						3	3		27		10			21	71	2019	04	12	he	tr	PKW	RF	EK		8,819671	53,038335
