LfNr	Datum	Zeit	WoTag	Kl	NrBu	Gemeinde	Strasse	Gt	Sv	Lv	Bet	Art	Char1	Char2	Beso1	Beso2	Beso3	LZ	Kat	Typ	UTyp	1Urs01	1Urs02	2Urs01	2Urs02	AUrs01	AV1	AV2	Jahr	Mt	Tag	Licht	Str_Zus	Bet_01	Bet_02	Unf_Typ	Fahrtrichtung	Koord.x	Koord.y
495	09.06.2020	10:22	Di	5		Bremen	Neuer Schutzdeich	0	1	0	1	0							2	7		49					71		2020	06	09	he	tr	RF	-	SO		8,757938	53,081291
496	09.06.2020	15:10	Di	5		Bremen	Aumunder Feldstraße	0	0	1	2	5	2						3	3		28		11			21	71	2020	06	09	he	tr	PKW	RF	EK		8,625522	53,181292
497	09.06.2020	17:00	Di	5		Bremen	Weserwehr	0	0	1	2	0							3	6		22					71	71	2020	06	09	he	tr	RF	RF	LV		8,864837	53,060834
498	09.06.2020	18:30	Di	5		Bremen	Überseepromenade	0	0	0	2	0							5	7		49					71	81	2020	06	09	he	tr	RF	FG	SO		8,756017	53,099996
499	10.06.2020	10:06	Mi	5		Bremen	Vahrer Straße	0	0	1	2	5	1		9				3	2		27					21	71	2020	06	10	he	tr	PKW	RF	AB		8,882381	53,075081
500	10.06.2020	16:58	Mi	5		Bremen	Bindwams	0	0	0	2	5							5	3		28					21	71	2020	06	10	he	tr	PKW	RF	EK		8,789513	53,082960
501	10.06.2020	17:10	Mi	5		Bremen	Autobahnzubringer Horn-Lehe /	0	0	1	2	5	1						3	3		35					21	71	2020	06	10	he	tr	PKW	RF	EK		8,883401	53,110607
502	10.06.2020	18:12	Mi	5		Bremen	Vor dem Steintor	0	0	1	1	0							3	1		49				89	71		2020	06	10	he	tr	RF	-	F		8,827109	53,072756
503	11.06.2020	07:35	Do	5		Bremen	Achterdiek	0	1	0	2	5	7						2	7		28					21	71	2020	06	11	he	na	PKW	RF	SO		8,900924	53,089483
504	11.06.2020	08:05	Do	5		Bremen	Sankt-Jürgen-Straße	0	0	1	2	1							3	1		13				73	71	21	2020	06	11	he	na	RF	PKW	F		8,835912	53,074196
505	11.06.2020	08:10	Do	5		Bremen	Ludwig-Roselius-Allee	0	0	1	2	5							3	2		34					40	72	2020	06	11	he	na	LKW	RF	AB		8,902074	53,071594
506	11.06.2020	10:55	Do	5		Bremen	Schulstraße	0	0	1	2	5	1						3	3		49	28				71	21	2020	06	11	he	na	RF	PKW	EK		8,797860	53,070701
507	11.06.2020	11:40	Do	5		Bremen	Huchtinger Heerstraße	0	0	1	2	5	1		9				3	3		49		9		73	21	71	2020	06	11	he	na	PKW	RF	EK		8,740578	53,054273
508	11.06.2020	15:30	Do	2	6	Bremen	Neuenlander Straße	0	0	1	2	5	1						3	2		35				73	71	21	2020	06	11	he	na	RF	PKW	AB		8,819307	53,048224
509	11.06.2020	16:53	Do	5		Bremen	Waller Heerstraße	0	0	1	2	3	3						3	2		34					21	71	2020	06	11	he	na	PKW	RF	AB		8,788375	53,098388
510	12.06.2020	09:50	Fr	5		Bremen	Römerstraße	0	0	2	2	0							3	7		27		49			71	71	2020	06	12	he	tr	RF	RF	SO		8,826441	53,074739
511	12.06.2020	11:36	Fr	5		Bremen	August-Bebel-Allee	0	0	1	2	5	1						3	3		28					21	71	2020	06	12	he	tr	PKW	RF	EK		8,879042	53,085733
512	12.06.2020	15:30	Fr	5		Bremen	Kalischer Straße	0	0	0	2	1							5	5		49					71	21	2020	06	12	he	tr	RF	PKW	RV		8,764399	53,117370
513	12.06.2020	18:28	Fr	5		Bremen	Waller Ring	0	0	1	2	4						8	3	2		35					21	71	2020	06	12	he	tr	PKW	RF	AB		8,779331	53,100157
514	12.06.2020	20:40	Fr	5		Bremen	Vor dem Steintor	0	0	0	2	0							5	1		49					71	21	2020	06	12	he	tr	RF	PKW	F		8,827707	53,072567
515	12.06.2020	21:10	Fr	5		Bremen	Marcusallee	0	0	2	3	3							3	6		49	14				71	71	2020	06	12	he	tr	RF	RF	LV		8,873262	53,091240
516	13.06.2020	01:06	Sa	5		Bremen	Buntentorsteinweg	0	0	0	2	1							5	1		14	49				71	21	2020	06	13	du	tr	RF	PKW	F		8,810515	53,062019
517	13.06.2020	01:30	Sa	5		Bremen	Vor dem Steintor	0	0	0	2	4	2						6	6		1	14				71	21	2020	06	13	du	tr	RF	PKW	LV		8,826388	53,072964
518	13.06.2020	09:50	Sa	4		Bremen	Am Brahmkamp	0	0	1	2	5							3	2		49					21	71	2020	06	13	he	tr	PKW	RF	AB		8,872168	53,099500
519	13.06.2020	15:35	Sa	5		Bremen	Hemelinger Heerstraße	0	0	1	2	5	3						3	2		34					21	72	2020	06	13	he	tr	PKW	RF	AB		8,893478	53,046902
520	14.06.2020	12:00	So	5		Bremen	Heinrich-Plett-Allee	0	0	1	1	0							3	7		49					71		2020	06	14	he	tr	RF	-	SO		8,715392	53,052580
521	14.06.2020	12:05	So	5		Bremen	Drillstraße	0	0	0	2	1							6	1		1	14				71	21	2020	06	14	he	tr	RF	PKW	F		8,900245	53,050687
522	16.06.2020	07:50	Di	5		Bremen	Riensberger Straße	0	1	0	2	2							2	6		14					71	21	2020	06	16	he	tr	RF	PKW	LV		8,864883	53,095654
523	16.06.2020	13:58	Di	5		Bremen	Große Annenstraße	0	0	1	2	5	2						3	3		28					21	71	2020	06	16	he	tr	PKW	RF	EK		8,795912	53,072923
524	17.06.2020	07:45	Mi	5		Bremen	Am Lehester Deich	0	0	1	2	0							3	3		49					71	71	2020	06	17	he	tr	RF	RF	EK		8,883637	53,121235
525	17.06.2020	10:20	Mi	5		Bremen	Emmastraße	0	0	1	2	1							3	5		45					21	72	2020	06	17	he	tr	PKW	RF	RV		8,844946	53,091240
526	17.06.2020	10:47	Mi	5		Bremen	Unter den Eichen	0	0	1	2	0							3	7		49		49			71	71	2020	06	17	he	tr	RF	RF	SO		8,862930	53,090386
527	17.06.2020	12:50	Mi	5		Bremen	Ehlersdamm	0	1	0	2	5	3		9				2	2		35					71	71	2020	06	17	he	tr	RF	RF	AB		8,948064	53,055824
528	17.06.2020	13:38	Mi	5		Bremen	Europaallee	0	1	0	2	5	1						2	3		28					21	72	2020	06	17	he	tr	PKW	RF	EK		8,898158	53,033445
529	17.06.2020	15:15	Mi	5		Bremen	Försteweg	0	0	1	2	5	2						3	3		49					71	71	2020	06	17	he	tr	RF	RF	EK		8,804485	53,059274
530	17.06.2020	15:30	Mi	5		Bremen	Ludwig-Erhard-Straße	0	0	1	2	5	2						3	3		28					21	71	2020	06	17	he	tr	PKW	RF	EK		8,734774	53,081755
531	17.06.2020	18:00	Mi	5		Bremen	Kornstraße	0	0	1	2	5							3	3		49					71	21	2020	06	17	he	tr	RF	PKW	EK		8,799458	53,065537
532	17.06.2020	19:40	Mi	5		Bremen	Parkallee	0	0	1	2	0							3	6		14					21	71	2020	06	17	he	tr	PKW	RF	LV		8,825082	53,084616
533	17.06.2020	23:15	Mi	5		Bremen	Löwenhof	0	0	1	1	0							3	7		1	49				71		2020	06	17	du	tr	RF	-	SO		8,789655	53,084819
534	18.06.2020	12:00	Do	5		Bremen	Am Dobben	0	0	1	2	4							3	6		14					71	71	2020	06	18	he	tr	RF	RF	LV		8,823089	53,073286
535	18.06.2020	16:10	Do	5		Bremen	Bahnhofstraße	0	0	1	2	1							3	5		45				73	21	71	2020	06	18	he	na	PKW	RF	RV		8,810665	53,080316
536	19.06.2020	10:35	Fr	5		Bremen	Roonstraße	0	0	0	2	1							5	5		44					71	21	2020	06	19	du	tr	RF	PKW	RV		8,827930	53,079055
537	19.06.2020	11:20	Fr	5		Bremen	Hamburger Straße	0	0	0	2	2						8	5	3		49					71	21	2020	06	19	he	tr	RF	PKW	EK		8,833461	53,070641
538	19.06.2020	13:15	Fr	5		Bremen	Kulenkampffallee	0	0	1	2	3	2		9				3	2		34					21	71	2020	06	19	he	tr	PKW	RF	AB		8,840939	53,098362
539	19.06.2020	19:30	Fr	5		Bremen	Klitzenburg	0	0	0	2	1							5	7		49	14				71	21	2020	06	19	he	tr	RF	PKW	SO		8,758906	53,125386
540	19.06.2020	21:45	Fr	5		Bremen	Fesenfeld	0	0	0	2	4							5	6		24					71	21	2020	06	19	he	tr	RF	PKW	LV		8,833265	53,077119
541	20.06.2020	15:50	Sa	5		Bremen	Friedrich-Rauers-Straße	0	0	1	2	1	2						3	7		49					21	71	2020	06	20	he	tr	PKW	RF	SO		8,806354	53,084421
542	20.06.2020	18:00	Sa	5		Bremen	Ostertorsteinweg	0	0	1	1	0	1					8	3	7		49				76	71		2020	06	20	he	tr	RF	-	SO		8,823185	53,072964
543	21.06.2020	02:30	So	5		Bremen	Gastfeldstraße	0	1	0	1	0							2	1		49					71		2020	06	21	du	tr	RF	-	F		8,798326	53,063568
544	21.06.2020	14:36	So	5		Bremen	Kirchhuchtinger Landstraße	0	0	1	1	0	2						3	1		1	49				71		2020	06	21	he	tr	RF	-	F		8,736770	53,045644
545	21.06.2020	15:50	So	5		Bremen	Theodor-Billroth-Straße	0	0	1	2	5	1		9				3	3		35					71	71	2020	06	21	he	tr	RF	RF	EK		8,816463	53,039277
546	21.06.2020	17:15	So	5		Bremen	Treseburger Straße	0	0	1	2	1							3	5		49				89	71	21	2020	06	21	he	tr	RF	PKW	RV		8,844723	53,068345
547	22.06.2020	06:00	Mo	5		Bremen	Steubenstraße	0	1	0	2	5	2						2	2		34				82	40	71	2020	06	22	he	tr	LKW	RF	AB		8,867522	53,072343
548	22.06.2020	11:50	Mo	5		Bremen	Schüsselkorb	0	0	2	2	6	1		4			8	3	3		42					71	81	2020	06	22	he	tr	RF	FG	EK		8,809270	53,077822
549	22.06.2020	12:30	Mo	5		Bremen	Langemarckstraße	0	0	2	2	2							3	7		14					71	71	2020	06	22	he	tr	RF	RF	SO		8,790961	53,072409
550	22.06.2020	14:05	Mo	5		Bremen	Habenhauser Deich	0	0	1	2	3							3	6		11					72	71	2020	06	22	he	tr	RF	RF	LV		8,845179	53,056308
551	22.06.2020	19:30	Mo	5		Bremen	Ochtumstraße	0	0	0	2	1							5	7		49					71	21	2020	06	22	he	tr	RF	PKW	SO		8,767191	53,081692
552	23.06.2020	08:30	Di	5		Bremen	Martinistraße	0	0	1	2	5	2						3	3		34					21	71	2020	06	23	he	tr	PKW	RF	EK		8,802151	53,077819
553	23.06.2020	09:10	Di	5		Bremen	Industriestraße	0	0	1	2	5							3	2		49		49			71	21	2020	06	23	he	tr	RF	PKW	AB		8,778848	53,062551
554	23.06.2020	09:35	Di	5		Bremen	Achterdiek	0	1	1	2	9	6						2	1		49					71	81	2020	06	23	he	tr	RF	FG	F		8,894762	53,097116
555	23.06.2020	15:15	Di	5		Bremen	Hardenbergstraße	0	0	1	2	4							3	6		11					21	71	2020	06	23	he	tr	PKW	RF	LV		8,811045	53,059354
556	23.06.2020	17:24	Di	5		Bremen	Eduard-Schopf-Allee	0	0	1	2	5	1						3	3		28					21	71	2020	06	23	he	tr	PKW	RF	EK		8,789491	53,082954
557	23.06.2020	18:10	Di	5		Bremen	Am Herzogenkamp	0	0	1	2	5	2						3	3		28					21	72	2020	06	23	he	tr	PKW	RF	EK		8,861664	53,099316
558	23.06.2020	20:19	Di	5		Bremen	Kuhgrabenweg	0	1	1	2	4							2	6		11					71	71	2020	06	23	he	tr	RF	RF	LV		8,855956	53,121255
559	24.06.2020	08:50	Mi	5		Bremen	Humboldtstraße	0	0	0	2	1							5	5		14	49				72	21	2020	06	24	he	tr	RF	PKW	RV		8,831934	53,074230
560	24.06.2020	12:30	Mi	5		Bremen	Sielwall	0	0	0	2	1							5	5		49					71	21	2020	06	24	he	tr	RF	PKW	RV		8,823330	53,072686
561	24.06.2020	13:30	Mi	5		Bremen	Vegesacker Heerstraße	0	0	1	1	0							3	7		49				89	71		2020	06	24	he	tr	RF	-	SO		8,651387	53,174033
562	24.06.2020	16:15	Mi	5		Bremen	Am Schwarzen Meer	0	0	1	2	3							3	2		34					21	71	2020	06	24	he	tr	PKW	RF	AB		8,836167	53,071536
563	24.06.2020	16:35	Mi	5		Bremen	Steffensweg	0	0	0	2	3							5	6		21					71	71	2020	06	24	he	tr	RF	RF	LV		8,785285	53,091852
564	24.06.2020	17:00	Mi	5		Bremen	Außer der Schleifmühle	0	0	1	2	5	1					8	3	2		34		9			21	71	2020	06	24	he	tr	PKW	RF	AB		8,819510	53,080540
565	24.06.2020	20:35	Mi	5		Bremen	Friedrich-Ebert-Straße	0	0	1	3	4			9				3	6		9					71	71	2020	06	24	he	tr	RF	RF	LV		8,800630	53,071120
566	25.06.2020	06:40	Do	5		Bremen	Südweststraße	0	0	1	2	5	1		0	8		8	3	3		36					21	71	2020	06	25	he	tr	PKW	RF	EK		8,729136	53,128646
567	25.06.2020	07:35	Do	5		Bremen	Nernststraße	0	0	0	2	2							5	6		49					71	40	2020	06	25	he	tr	RF	LKW	LV		8,892252	53,099535
568	25.06.2020	07:40	Do	5		Bremen	Grenzstraße	0	0	0	2	1							5	5		49					71	21	2020	06	25	he	tr	RF	PKW	RV		8,786307	53,095172
569	25.06.2020	10:04	Do	5		Bremen	Walsroder Straße	0	0	1	2	4							3	6		49					71	21	2020	06	25	he	tr	RF	PKW	LV		8,802100	53,094417
570	25.06.2020	11:20	Do	5		Bremen	Schwachhauser Heerstraße	0	1	1	2	3			9				2	6		22					72	71	2020	06	25	he	tr	RF	RF	LV		8,854454	53,088070
571	25.06.2020	11:30	Do	5		Bremen	Rembertiring	0	0	0	2	5						8	5	3		31					71	21	2020	06	25	he	tr	RF	PKW	EK		8,817091	53,078642
572	25.06.2020	12:55	Do	5		Bremen	Warfer Landstraße	0	0	1	1	0							3	7		49					72		2020	06	25	he	tr	RF	-	SO		8,898563	53,134671
573	25.06.2020	13:30	Do	5		Bremen	Stader Landstraße	0	0	1	2	5	3						3	3		37					21	71	2020	06	25	he	tr	PKW	RF	EK		8,729689	53,178281
574	25.06.2020	14:05	Do	5		Bremen	Buntentorsteinweg	0	0	1	1	0			6				3	1						85	71		2020	06	25	he	tr	RF	-	F		8,810790	53,061725
575	25.06.2020	16:15	Do	5		Bremen	Vor dem Steintor	0	0	1	2	1							3	5		45					21	71	2020	06	25	he	tr	PKW	RF	RV		8,825055	53,072977
576	25.06.2020	20:30	Do	5		Bremen	An den Kämpen	0	1	0	2	4							2	6		11					71	53	2020	06	25	he	tr	RF	SOF	LV		8,931149	53,137413
577	26.06.2020	07:15	Fr	5		Bremen	Arsterdamm	0	0	1	2	5	1		3				3	2		27		49			21	71	2020	06	26	he	tr	PKW	RF	AB		8,818395	53,046908
578	26.06.2020	08:40	Fr	5		Bremen	Bremerhavener Straße	0	0	1	2	5	1		3				3	3		34					21	71	2020	06	26	he	tr	PKW	RF	EK		8,774299	53,101461
579	26.06.2020	11:25	Fr	5		Bremen	Rembertistraße	0	0	2	2	4			9				3	6		49		49			71	71	2020	06	26	he	tr	RF	RF	LV		8,817697	53,079519
580	26.06.2020	12:10	Fr	5		Bremen	Gröpelinger Heerstraße	0	0	1	2	3							3	6		14					71	71	2020	06	26	he	tr	RF	RF	LV		8,748480	53,125163
581	26.06.2020	12:45	Fr	5		Bremen	Leher Heerstraße	0	0	1	2	5							3	3		37					71	21	2020	06	26	he	tr	RF	PKW	EK		8,877907	53,101480
582	26.06.2020	15:15	Fr	5		Bremen	Kurfürstenallee	0	0	1	2	1							3	5		45					21	71	2020	06	26	he	tr	PKW	RF	RV		8,857067	53,082738
583	26.06.2020	16:38	Fr	5		Bremen	Kirchbachstraße	0	0	1	2	5	2						3	2		34					21	71	2020	06	26	he	tr	PKW	RF	AB		8,855055	53,078552
584	26.06.2020	20:57	Fr	5		Bremen	Ludwig-Roselius-Allee	1	0	0	2	5	2					9	1	3		12	49	37			21	71	2020	06	26	he	tr	PKW	RF	EK		8,927692	53,072520
585	27.06.2020	02:16	Sa	5		Bremen	Werderstraße	0	0	0	2	1							6	5		1					71	21	2020	06	27	du	tr	RF	PKW	RV		8,806622	53,070923
586	27.06.2020	20:45	Sa	5		Bremen	Doventorstraße	0	0	0	1	0							6	1		1	49				71		2020	06	27	he	na	RF	-	F		8,796541	53,082122
587	28.06.2020	13:55	So	5		Bremen	Rockwinkeler Landstraße	0	0	0	2	4							5	6		14					71	21	2020	06	28	he	tr	RF	PKW	LV		8,918661	53,092418
588	28.06.2020	17:44	So	5		Bremen	Wilhelm-Kaisen-Brücke	0	0	1	2	0	1					8	3	7		49					71	71	2020	06	28	he	tr	RF	RF	SO		8,806067	53,073335
589	29.06.2020	09:40	Mo	5		Bremen	Bürgermeister-Smidt-Straße	0	0	1	2	5	1						3	2		34					21	71	2020	06	29	he	tr	PKW	RF	AB		8,808556	53,082912
590	29.06.2020	11:00	Mo	5		Bremen	Humboldtstraße	0	0	1	2	0	3						3	7		37					21	71	2020	06	29	he	tr	PKW	RF	SO		8,825776	53,075054
591	29.06.2020	11:00	Mo	5		Bremen	Hemmstraße	0	0	1	2	4							3	6		9	49				71	71	2020	06	29	he	tr	RF	RF	LV		8,818781	53,109986
592	29.06.2020	13:15	Mo	5		Bremen	Duckwitzstraße	0	0	1	2	5							3	6		34					21	71	2020	06	29	he	tr	PKW	RF	LV		8,779022	53,064749
593	29.06.2020	14:15	Mo	5		Bremen	Habenhauser Brückenstraße	0	0	1	2	5	1					8	3	3		34					21	71	2020	06	29	he	tr	PKW	RF	EK		8,844949	53,045754
594	29.06.2020	14:25	Mo	5		Bremen	Vahrer Straße	0	0	1	1	0							3	7		49					71		2020	06	29	he	tr	RF	-	SO		8,887027	53,070272
595	29.06.2020	14:45	Mo	5		Bremen	Crüsemannallee	0	0	1	2	5	3		9				3	3		37					21	71	2020	06	29	he	tr	PKW	RF	EK		8,839388	53,098129
596	29.06.2020	16:20	Mo	5		Bremen	Außer der Schleifmühle	0	0	1	2	4	3						3	2		34					21	71	2020	06	29	he	tr	PKW	RF	AB		8,824180	53,079240
597	29.06.2020	18:40	Mo	5		Bremen	Buntentorsteinweg	0	0	1	2	3							3	5		45					21	71	2020	06	29	he	tr	PKW	RF	RV		8,802490	53,067370
598	29.06.2020	19:10	Mo	5		Bremen	Riensberger Straße	0	0	1	2	5							3	3		35					21	71	2020	06	29	he	tr	PKW	RF	EK		8,864502	53,094810
599	30.06.2020	17:00	Di	5		Bremen	Habenhauser Deich	0	0	1	2	3							3	6		4	49			73	21	71	2020	06	30	he	na	PKW	RF	LV		8,839015	53,056201
600	30.06.2020	18:00	Di	5		Bremen	In der Vahr	0	0	1	2	5	3						3	3		28					21	71	2020	06	30	he	tr	PKW	RF	EK		8,876204	53,081342
601	30.06.2020	20:00	Di	5		Bremen	Osterfeuerbergstraße	0	0	1	2	1	1						3	5		45				73	21	72	2020	06	30	he	na	PKW	RF	RV		8,791047	53,100590
602	01.07.2020	06:45	Mi	5		Bremen	Friedrich-Ebert-Straße	0	0	1	1	0							3	1		49					71		2020	07	01	he	sch	RF	-	F		8,793363	53,066092
603	01.07.2020	09:10	Mi	5		Bremen	Friedrich-Ebert-Straße	0	0	1	1	0							3	1		49					71		2020	07	01	he	sch	RF	-	F		8,792731	53,065742
604	01.07.2020	09:30	Mi	5		Bremen	Julius-Brecht-Allee	0	0	1	1	0							3	1		49					71		2020	07	01	he	na	RF	-	F		8,874099	53,078397
605	01.07.2020	13:15	Mi	5		Bremen	Bismarckstraße	0	0	1	2	4			9				3	6		9				73	71	71	2020	07	01	he	na	RF	RF	LV		8,840590	53,076259
606	01.07.2020	13:45	Mi	5		Bremen	Domshof	0	1	0	2	0			8				2	4		65				73	81	71	2020	07	01	he	na	FG	RF	ÜS		8,809704	53,076170
607	02.07.2020	08:05	Do	5		Bremen	Steubenstraße	0	0	1	2	5	2						3	2		34				73	21	71	2020	07	02	he	na	PKW	RF	AB		8,867962	53,072951
608	02.07.2020	10:50	Do	5		Bremen	Dobbenweg	0	0	1	1	0							3	7		49					71		2020	07	02	he	tr	RF	-	SO		8,825460	53,078929
609	02.07.2020	12:39	Do	5		Bremen	Baumhauser Weg	0	0	1	1	0							3	7		49					71		2020	07	02	he	tr	RF	-	SO		8,858891	53,045254
610	02.07.2020	16:30	Do	5		Bremen	Doventorsteinweg	0	0	0	2	1	2						5	5		49					71	21	2020	07	02	he	tr	RF	PKW	RV		8,797929	53,085966
611	02.07.2020	17:25	Do	5		Bremen	Osterholzer Heerstraße	0	0	1	2	6	1					8	3	4		49					71	81	2020	07	02	he	tr	RF	FG	ÜS		8,930697	53,058936
612	02.07.2020	19:15	Do	5		Bremen	Leher Heerstraße	0	0	0	2	5	3						5	3		37		9		73	21	71	2020	07	02	he	na	PKW	RF	EK		8,870100	53,097375
613	02.07.2020	20:48	Do	5		Bremen	Am Brill	0	0	1	2	5	2						3	3		49					21	71	2020	07	02	he	tr	PKW	RF	EK		8,799013	53,079361
614	03.07.2020	05:55	Fr	5		Bremen	Am Kaffee-Quartier	0	0	0	2	1							5	5		25					21	71	2020	07	03	he	tr	PKW	RF	RV		8,786691	53,083888
615	03.07.2020	07:15	Fr	5		Bremen	Ludwig-Roselius-Allee	0	0	1	2	5	3		9				3	2		34				73	21	71	2020	07	03	he	na	PKW	RF	AB		8,924677	53,073163
616	03.07.2020	13:25	Fr	5		Bremen	Funkschneise	0	0	2	2	4	5						3	7		10					1	71	2020	07	03	he	tr	KRD	RF	SO		8,903072	53,049793
617	04.07.2020	01:10	Sa	5		Bremen	Arster Heerstraße	0	0	0	2	5							5	7		49					21	71	2020	07	04	du	tr	PKW	RF	SO		8,844863	53,031034
618	04.07.2020	04:20	Sa	5		Bremen	Karl-Carstens-Brücke	0	0	1	1	0						8	3	1		1					71		2020	07	04	dä	tr	RF	-	F		8,852673	53,060708
619	05.07.2020	06:00	So	5		Bremen	Ostertorsteinweg	0	0	1	1	0							3	7		49					71		2020	07	05	dä	na	RF	-	SO		8,816592	53,072411
620	05.07.2020	16:30	So	5		Bremen	Fitgerstraße	0	0	0	4	1							5	5		49					21	71	2020	07	05	he	tr	PKW	RF	RV		8,831980	53,091424
621	06.07.2020	12:25	Mo	5		Bremen	Lloydpassage	0	0	1	2	6							3	4		49					71	81	2020	07	06	he	tr	RF	FG	ÜS		8,805252	53,077930
622	06.07.2020	13:55	Mo	5		Bremen	Beim Industriehafen	0	0	1	2	6							3	4		63	69				93	72	2020	07	06	he	tr	FG	RF	ÜS		8,726652	53,129296
623	06.07.2020	16:22	Mo	5		Bremen	Wiedaustraße	0	0	1	2	5							3	3		28		9			21	71	2020	07	06	he	tr	PKW	RF	EK		8,785645	53,101870
624	06.07.2020	17:25	Mo	5		Bremen	August-Bebel-Allee	0	1	0	2	5	2						2	2		35					21	71	2020	07	06	he	tr	PKW	RF	AB		8,885959	53,085967
625	06.07.2020	23:15	Mo	5		Bremen	Ostertorsteinweg	0	0	1	1	0	2						3	1		1	49			73	71		2020	07	06	du	na	RF	-	F		8,821265	53,072777
626	07.07.2020	11:30	Di	5		Bremen	Lilienthaler Heerstraße	0	0	0	2	5	3						5	3		37					21	71	2020	07	07	he	tr	PKW	RF	EK		8,896340	53,117626
627	08.07.2020	07:25	Mi	5		Bremen	Duckwitzstraße	0	0	1	2	5							3	2		31					71	21	2020	07	08	he	tr	RF	PKW	AB		8,778784	53,064641
628	08.07.2020	12:20	Mi	5		Bremen	Buntentorsteinweg	0	0	1	2	1							3	5		14	49				71	21	2020	07	08	he	tr	RF	PKW	RV		8,813191	53,058428
629	08.07.2020	16:15	Mi	5		Bremen	Hamelner Straße	0	0	0	2	1							5	1		49				89	71	21	2020	07	08	he	tr	RF	PKW	F		8,801001	53,097813
630	08.07.2020	18:00	Mi	5		Bremen	Auf dem Kruge	0	0	1	1	0							3	3		49					72		2020	07	08	he	tr	RF	-	EK		8,751836	53,129183
631	09.07.2020	05:55	Do	5		Bremen	Arsterdamm	0	0	1	2	5	3		9				3	2		34				89	44	72	2020	07	09	du	na	LKW	RF	AB		8,844895	53,033671
632	09.07.2020	07:35	Do	5		Bremen	Hastedter Heerstraße	0	0	1	2	5	2						3	3		28				73	21	71	2020	07	09	he	na	PKW	RF	EK		8,873069	53,067014
633	09.07.2020	07:50	Do	5		Bremen	Sebaldsbrücker Heerstraße	0	0	1	2	5	1		4				3	2		35				73	21	71	2020	07	09	he	na	PKW	RF	AB		8,897724	53,059083
634	09.07.2020	09:30	Do	5		Bremen	In der Vahr	0	0	1	2	5	1						3	2		34		31		73	21	71	2020	07	09	he	na	PKW	RF	AB		8,876270	53,082144
635	09.07.2020	16:40	Do	5		Bremen	Hollerallee	0	0	1	2	5						8	3	3		49		49		73	21	71	2020	07	09	he	na	PKW	RF	EK		8,827766	53,083018
636	09.07.2020	18:25	Do	5		Bremen	Falkenstraße	0	0	0	2	5							5	3		28		10			21	71	2020	07	09	he	na	PKW	RF	EK		8,807272	53,082375
637	10.07.2020	11:20	Fr	5		Bremen	Bürgermeister-Spitta-Allee	0	0	1	2	5	2		8				3	3		28					21	71	2020	07	10	he	tr	PKW	RF	EK		8,870915	53,087529
638	10.07.2020	13:50	Fr	5		Bremen	Am Schwarzen Meer	0	0	1	2	0							3	7		49				73	71	21	2020	07	10	he	na	RF	PKW	SO		8,836666	53,071678
639	10.07.2020	18:30	Fr	5		Bremen	Delmestraße	0	0	0	2	0							5	7		49					71	21	2020	07	10	he	sch	RF	PKW	SO		8,793270	53,069491
640	11.07.2020	09:15	Sa	5		Bremen	In der Vahr	0	0	1	2	5	1					8	3	3		31	1				21	71	2020	07	11	he	tr	PKW	RF	EK		8,875697	53,081986
641	11.07.2020	13:30	Sa	5		Bremen	Vegesacker Heerstraße	0	0	1	2	5	3		8				3	3		37				73	21	71	2020	07	11	he	na	PKW	RF	EK		8,639127	53,173189
642	11.07.2020	19:05	Sa	5		Bremen	In der Vahr	0	0	1	2	5	2		9				3	3		28					21	71	2020	07	11	he	tr	PKW	RF	EK		8,876545	53,081023
643	12.07.2020	12:10	So	5		Bremen	Am Hollerdeich	0	0	1	2	3							3	6		22					72	71	2020	07	12	he	tr	RF	RF	LV		8,930173	53,119552
644	12.07.2020	13:45	So	5		Bremen	Niederblockland	0	0	1	2	0							3	7		13					71	71	2020	07	12	he	tr	RF	RF	SO		8,819256	53,161508
645	12.07.2020	15:30	So	5		Bremen	Lesumbroker Landstraße	0	0	1	2	3							3	6		14	49				71	71	2020	07	12	he	tr	RF	RF	LV		8,654623	53,158759
646	12.07.2020	18:20	So	5		Bremen	Korbhauser Weg	0	0	1	2	0							3	1		49					71	84	2020	07	12	he	tr	RF	FG	F		8,859695	53,031578
647	13.07.2020	15:35	Mo	5		Bremen	Hindenburgstraße	0	0	1	2	3							3	2		34	11				21	72	2020	07	13	he	tr	PKW	RF	AB		8,696349	53,168569
648	13.07.2020	16:10	Mo	5		Bremen	Hastedter Osterdeich	0	1	0	2	5							2	3		37					72	12	2020	07	13	he	tr	RF	KRD	EK		8,866626	53,062156
649	13.07.2020	16:17	Mo	5		Bremen	Gastfeldstraße	0	1	0	2	1							2	5		45		49			21	71	2020	07	13	he	tr	PKW	RF	RV		8,795928	53,065141
650	13.07.2020	17:30	Mo	5		Bremen	Woltmershauser Straße	0	0	0	2	0	2						5	2		35					21	71	2020	07	13	he	tr	PKW	RF	AB		8,763592	53,086340
651	14.07.2020	07:45	Di	5		Bremen	Lindenstraße	0	0	1	2	5	2		8				3	3		28					40	71	2020	07	14	he	tr	LKW	RF	EK		8,594285	53,179076
652	14.07.2020	10:15	Di	5		Bremen	Staustraße	0	0	2	2	3							3	6		14	49				71	71	2020	07	14	he	tr	RF	RF	LV		8,862844	53,047779
653	14.07.2020	15:20	Di	5		Bremen	Hollerallee	0	0	1	2	5	1		8				3	3		28				73	21	71	2020	07	14	he	na	PKW	RF	EK		8,825142	53,084219
