LfNr	Datum	Zeit	WoTag	Kl	NrBu	Gemeinde	Strasse	Gt	Sv	Lv	Bet	Art	Char1	Char2	Beso1	Beso2	Beso3	LZ	Kat	Typ	UTyp	1Urs01	1Urs02	2Urs01	2Urs02	AUrs01	AV1	AV2	Jahr	Mt	Tag	Licht	Str_Zus	Bet_01	Bet_02	Unf_Typ	Fahrtrichtung	Koord.x	Koord.y
630	26.07.2021	17:10	Mo	5		Bremen	Bürgermeister-Smidt-Straße	0	0	1	2	1	2						3	3		49					71	71	2021	07	26	he	tr	RF	RF	EK		8,807293	53,082174
631	26.07.2021	17:25	Mo	5		Bremen	Friesenwerder	0	0	1	2	5						8	3	3		34				73	72	21	2021	07	26	he	na	RF	PKW	EK		8,786691	53,074407
632	26.07.2021	17:35	Mo	5		Bremen	Dreyer Straße	0	0	1	2	5							3	2		35					21	71	2021	07	26	he	tr	PKW	RF	AB		8,817043	53,029239
633	26.07.2021	18:15	Mo	5		Bremen	Zur Vegesacker Fähre	0	0	0	2	5	1					8	5	3		31					71	21	2021	07	26	he	tr	RF	PKW	EK		8,625391	53,169718
634	27.07.2021	09:37	Di	5		Bremen	H.-H.-Meier-Allee	0	0	2	2	5	2						3	3		36					21	71	2021	07	27	he	tr	PKW	RF	EK		8,846354	53,092503
635	27.07.2021	12:22	Di	5		Bremen	Burger Heerstraße	0	1	0	2	5							2	3		34		11		77	21	72	2021	07	27	he	tr	PKW	RF	EK		8,704690	53,155109
636	27.07.2021	16:25	Di	5		Bremen	Waiblinger Weg	0	1	1	2	6			7				2	4		13					72	81	2021	07	27	he	tr	RF	FG	ÜS		8,819433	53,095853
637	27.07.2021	19:16	Di	5		Bremen	Große Johannisstraße	0	0	1	2	5	3						3	2		37					71	21	2021	07	27	he	tr	RF	PKW	AB		8,794528	53,072806
638	28.07.2021	09:06	Mi	5		Bremen	Helsingborger Straße	0	0	1	2	5	1						3	3		28					21	72	2021	07	28	he	tr	PKW	RF	EK		8,716122	53,178205
639	28.07.2021	11:44	Mi	5		Bremen	Kurt-Schumacher-Allee	0	1	0	2	5			4			8	2	3		31					71	21	2021	07	28	he	tr	RF	PKW	EK		8,896447	53,079250
640	28.07.2021	13:55	Mi	5		Bremen	Friesenwerder	0	0	0	2	5	1					8	5	3		31		31		73	71	21	2021	07	28	he	na	RF	PKW	EK		8,788166	53,076473
641	28.07.2021	15:45	Mi	5		Bremen	Butjadinger Straße	0	1	0	1	8			3				2	1		12	49				72		2021	07	28	he	tr	RF	-	F		8,759721	53,082314
642	28.07.2021	16:30	Mi	5		Bremen	Am Stern	0	0	1	2	5	1					8	3	3		31					21	71	2021	07	28	he	tr	PKW	RF	EK		8,825089	53,084207
643	28.07.2021	21:13	Mi	5		Bremen	Alte Heerstraße	0	0	1	2	3							3	7		35		28		73	21	71	2021	07	28	dä	na	PKW	RF	SO		8,734015	53,058682
644	29.07.2021	04:50	Do	5		Bremen	Münchener Straße	0	0	1	2	1							3	5		45		1			21	71	2021	07	29	dä	tr	PKW	RF	RV		8,801668	53,094616
645	29.07.2021	11:21	Do	5		Bremen	Bremer Heerstraße	0	0	1	1	0						8	3	7		49					72		2021	07	29	he	tr	RF	-	SO		8,704240	53,155958
646	29.07.2021	12:40	Do	5		Bremen	Vorstraße	0	0	0	2	1							5	7		49					71	21	2021	07	29	he	tr	RF	PKW	SO		8,871451	53,101881
647	29.07.2021	17:50	Do	5		Bremen	Lüssumer Straße	0	0	0	2	5	2						5	3		34					21	71	2021	07	29	he	tr	PKW	RF	EK		8,575993	53,190434
648	29.07.2021	17:55	Do	5		Bremen	Kurt-Schumacher-Allee	0	0	1	2	6						8	3	6		49					71	81	2021	07	29	he	tr	RF	FG	LV		8,885021	53,079332
649	29.07.2021	18:50	Do	5		Bremen	Habenhauser Brückenstraße	0	0	1	2	5			6			8	3	3		31					71	21	2021	07	29	he	tr	RF	PKW	EK		8,848655	53,050512
650	29.07.2021	22:20	Do	5		Bremen	Kirchhuchtinger Landstraße	0	0	1	2	4			9	0			3	6		1	37				71	21	2021	07	29	du	tr	RF	PKW	LV		8,733176	53,042722
651	30.07.2021	11:30	Fr	5		Bremen	Parkallee	0	1	0	1	0							2	7		49					71		2021	07	30	he	tr	RF	-	SO		8,826862	53,086206
652	30.07.2021	12:45	Fr	3		Bremen	Riensberger Straße	0	0	0	2	3							5	6		17					40	71	2021	07	30	he	tr	LKW	RF	LV		8,867214	53,097858
653	30.07.2021	16:45	Fr	5		Bremen	Hemmstraße	0	0	1	1	0	2						3	3		28	49				71		2021	07	30	he	tr	RF	-	EK		8,800386	53,091477
654	30.07.2021	17:45	Fr	3	877	Bremen	Senator-Apelt-Straße	0	1	0	2	5	2		9				2	3		28					21	71	2021	07	30	he	tr	PKW	RF	EK		8,748421	53,085325
655	30.07.2021	18:25	Fr	5		Bremen	Große Sortillienstraße	0	0	1	2	4	1						3	2		34					21	71	2021	07	30	he	tr	PKW	RF	AB		8,791809	53,074991
656	31.07.2021	05:15	Sa	5		Bremen	Langemarckstraße	0	2	0	2	5	1					9	2	3		1	31				71	21	2021	07	31	dä	tr	RF	PKW	EK		8,797134	53,076327
657	31.07.2021	09:15	Sa	5		Bremen	Bahnhofsplatz	0	0	0	2	0							5	5		14					21	71	2021	07	31	he	tr	PKW	RF	RV		8,811019	53,082970
658	31.07.2021	11:20	Sa	5		Bremen	Osterholzer Heerstraße	0	0	1	2	5							3	7		36				73	21	71	2021	07	31	he	na	PKW	RF	SO		8,952859	53,057744
659	31.07.2021	11:25	Sa	5		Bremen	Kornstraße	0	0	1	3	2							3	6		22					72	71	2021	07	31	he	tr	RF	RF	LV		8,803557	53,062836
660	31.07.2021	16:00	Sa	5		Bremen	Bismarckstraße	0	0	0	2	4							5	6		49					21	71	2021	07	31	he	tr	PKW	RF	LV		8,839530	53,076805
661	02.08.2021	13:20	Mo	5		Bremen	Bei den Drei Pfählen	0	0	1	2	5	3						3	2		34					21	71	2021	08	02	he	tr	PKW	RF	AB		8,854103	53,070722
662	02.08.2021	14:50	Mo	5		Bremen	Duckwitzstraße	0	0	0	2	0							5	7		49					21	72	2021	08	02	he	tr	PKW	RF	SO		8,774251	53,061969
663	03.08.2021	08:00	Di	5		Bremen	Heinrich-Schulz-Straße	0	0	1	2	1							3	5		49					71	21	2021	08	03	he	tr	RF	PKW	RV		8,898003	53,083321
664	03.08.2021	22:00	Di	5		Bremen	Bruchweg	0	0	1	2	5	1						3	3		35					21	71	2021	08	03	du	tr	PKW	RF	EK		8,899722	53,052611
665	04.08.2021	06:15	Mi	5		Bremen	Luisental	0	0	1	2	5							3	2		35					21	71	2021	08	04	he	tr	PKW	RF	AB		8,871181	53,098469
666	04.08.2021	09:30	Mi	5		Bremen	Julius-Brecht-Allee	0	0	1	2	5						8	3	2		34				73	21	71	2021	08	04	he	na	PKW	RF	AB		8,878328	53,079107
667	04.08.2021	12:55	Mi	5		Bremen	Am Stern	0	0	1	2	5							3	2		34					21	71	2021	08	04	he	tr	PKW	RF	AB		8,825148	53,084524
668	04.08.2021	13:04	Mi	5		Bremen	Gelderner Straße	0	0	0	2	5	2						5	3		34					21	71	2021	08	04	he	tr	PKW	RF	EK		8,925522	53,073115
669	04.08.2021	14:20	Mi	5		Bremen	Arberger Heerstraße	0	0	1	2	5	1					8	3	3		31					21	72	2021	08	04	he	tr	PKW	RF	EK		8,905888	53,040293
670	04.08.2021	16:40	Mi	5		Bremen	Hindenburgstraße	0	0	1	2	2						8	3	6		1	49				71	71	2021	08	04	he	tr	RF	RF	LV		8,694774	53,168786
671	04.08.2021	17:05	Mi	5		Bremen	Friedrich-Ebert-Straße	0	0	1	2	5	2		9				3	3		28		11			21	71	2021	08	04	he	tr	PKW	RF	EK		8,799812	53,070456
672	05.08.2021	01:20	Do	5		Bremen	Wachmannstraße	0	0	0	2	1			8				5	5		49					71	21	2021	08	05	du	tr	RF	PKW	RV		8,827182	53,084863
673	05.08.2021	04:05	Do	5		Bremen	Kornstraße	0	1	0	1	0							2	7		49					71		2021	08	05	du	tr	RF	-	SO		8,805171	53,061634
674	05.08.2021	16:50	Do	5		Bremen	AG-Weser-Straße	0	0	0	2	1							5	5		14					71	21	2021	08	05	he	tr	RF	PKW	RV		8,751152	53,111063
675	05.08.2021	17:15	Do	5		Bremen	Langemarckstraße	0	0	1	2	4							3	6		49					5	71	2021	08	05	he	tr	KRD	RF	LV		8,793611	53,073711
676	06.08.2021	14:45	Fr	5		Bremen	Richard-Boljahn-Allee	0	0	1	2	5							3	3		28		10		73	21	71	2021	08	06	he	na	PKW	RF	EK		8,880343	53,082415
677	07.08.2021	17:50	Sa	5		Bremen	Kuhgrabenweg	0	0	1	2	0							3	7		45					21	71	2021	08	07	he	tr	PKW	RF	SO		8,848028	53,114378
678	07.08.2021	20:24	Sa	5		Bremen	Hasenbürener Umdeich	0	1	0	1	0							2	1		49					72		2021	08	07	he	tr	RF	-	F		8,668416	53,121564
679	08.08.2021	15:48	So	5		Bremen	Am Lehester Deich	0	0	0	2	1							5	5		14					71	21	2021	08	08	he	tr	RF	PKW	RV		8,884624	53,120991
680	09.08.2021	08:45	Mo	5		Bremen	Am Stern	0	0	1	2	5							3	3		28					21	71	2021	08	09	he	tr	PKW	RF	EK		8,825038	53,084587
681	09.08.2021	09:18	Mo	5		Bremen	Marktstraße	0	0	1	2	5	2						3	3		34		9			21	71	2021	08	09	he	tr	PKW	RF	EK		8,808014	53,074469
682	09.08.2021	10:00	Mo	5		Bremen	Schubertstraße	0	0	1	2	5	2						3	3		34					21	71	2021	08	09	he	tr	PKW	RF	EK		8,833420	53,086385
683	09.08.2021	13:01	Mo	5		Bremen	Duckwitzstraße	0	0	1	2	5			9				3	3		35					21	71	2021	08	09	he	tr	PKW	RF	EK		8,775683	53,065886
684	09.08.2021	15:30	Mo	5		Bremen	Habenhauser Brückenstraße	0	1	0	1	0							2	7		49					71		2021	08	09	he	tr	RF	-	SO		8,852770	53,058922
685	10.08.2021	14:25	Di	5		Bremen	Tanzwerder	0	0	1	2	0							3	3		69					83	71	2021	08	10	he	tr	FG	RF	EK		8,810230	53,065060
686	11.08.2021	12:30	Mi	5		Bremen	Hindenburgstraße	0	0	0	2	1							5	5		14	49				71	21	2021	08	11	he	tr	RF	PKW	RV		8,691002	53,168680
687	12.08.2021	10:10	Do	5		Bremen	Allensteiner Straße	0	0	1	2	5	1						3	2		34					21	71	2021	08	12	he	tr	PKW	RF	AB		8,856587	53,082496
688	12.08.2021	10:40	Do	5		Bremen	Obervielander Straße	0	0	1	2	0	2						3	2		34					21	71	2021	08	12	he	tr	PKW	RF	AB		8,740055	53,051418
689	12.08.2021	13:15	Do	5		Bremen	Wummensieder Straße	0	1	0	2	5	1						2	3		27					71	21	2021	08	12	he	tr	RF	PKW	EK		8,761269	53,123318
690	12.08.2021	14:50	Do	5		Bremen	Nordstraße	0	1	0	2	4							2	6		49					71	72	2021	08	12	he	tr	RF	RF	LV		8,775860	53,098572
691	12.08.2021	16:45	Do	5		Bremen	Humboldtstraße	0	0	0	2	9							5	5		49					71	21	2021	08	12	he	tr	RF	PKW	RV		8,825808	53,075033
692	13.08.2021	07:00	Fr	5		Bremen	Waller Heerstraße	0	0	1	2	5	2						3	3		37					21	71	2021	08	13	he	tr	PKW	RF	EK		8,787917	53,099131
693	13.08.2021	12:25	Fr	5		Bremen	Stader Straße	0	0	2	2	4	2						3	6		49					71	71	2021	08	13	he	tr	RF	RF	LV		8,853961	53,074801
694	13.08.2021	13:45	Fr	5		Bremen	Am Dobben	0	0	1	2	0							3	7		49					21	71	2021	08	13	he	tr	PKW	RF	SO		8,823115	53,073560
695	13.08.2021	15:15	Fr	5		Bremen	Löningstraße	0	0	1	2	5							3	2		49					6	71	2021	08	13	he	tr	KRD	RF	AB		8,815777	53,079502
696	13.08.2021	19:51	Fr	5		Bremen	Jan-Reiners-Wanderweg	0	1	0	1	0							2	2		34					71		2021	08	13	he	tr	RF	-	AB		8,890240	53,126853
697	13.08.2021	21:00	Fr	5		Bremen	Wartburgstraße	0	0	1	2	1							3	1		1	50	10			71	21	2021	08	13	dä	tr	RF	PKW	F		8,789234	53,093307
698	14.08.2021	03:39	Sa	5		Bremen	Osterdeich	0	0	1	1	0							3	7		1					72		2021	08	14	du	tr	RF	-	SO		8,815240	53,070637
699	14.08.2021	16:30	Sa	5		Bremen	Philipp-Scheidemann-Straße	0	0	1	2	5							3	3		28		49			71	21	2021	08	14	he	tr	RF	PKW	EK		8,878991	53,085077
700	14.08.2021	17:06	Sa	5		Bremen	Niederblockland	0	0	1	2	3							3	6		14					53	72	2021	08	14	he	tr	SOF	RF	LV		8,843517	53,145100
701	15.08.2021	02:10	So	5		Bremen	Hastedter Osterdeich	0	0	0	1	8	2		7				6	7		1	14				71		2021	08	15	du	tr	RF	-	SO		8,858920	53,063444
702	15.08.2021	16:35	So	5		Bremen	Kurfürstenallee	0	0	0	2	1							5	6		14					71	21	2021	08	15	he	tr	RF	PKW	LV		8,852692	53,081955
703	15.08.2021	19:50	So	5		Bremen	Auf dem Peterswerder	0	0	2	2	6							3	7		1	49				71	81	2021	08	15	he	tr	RF	FG	SO		8,836634	53,068077
704	16.08.2021	13:40	Mo	5		Bremen	Bürgermeister-Spitta-Allee	0	0	0	2	5	2						5	3		37		49			21	71	2021	08	16	he	na	PKW	RF	EK		8,870859	53,087787
705	17.08.2021	01:15	Di	5		Bremen	Nordstraße	0	0	1	2	4							3	6		49				73	5	71	2021	08	17	du	na	KRD	RF	LV		8,782694	53,090800
706	17.08.2021	14:50	Di	5		Bremen	Sankt-Jürgen-Straße	0	0	0	2	0	2						5	7		49					21	71	2021	08	17	he	na	PKW	RF	SO		8,835652	53,073779
707	17.08.2021	17:05	Di	5		Bremen	Kirchhuchtinger Landstraße	0	1	0	2	5	2		8				2	2		34					21	71	2021	08	17	he	tr	PKW	RF	AB		8,730662	53,040538
708	17.08.2021	19:26	Di	5		Bremen	Vor dem Steintor	0	0	0	2	0							5	5		45					21	72	2021	08	17	he	tr	PKW	RF	RV		8,825650	53,073109
709	19.08.2021	11:43	Do	5		Bremen	Parallelweg	0	0	1	1	0							3	1		49				73	71		2021	08	19	he	na	RF	-	F		8,796325	53,094773
710	19.08.2021	13:15	Do	5		Bremen	Graf-Haeseler-Straße	0	0	0	2	0	2						5	7		49					71	71	2021	08	19	he	na	RF	RF	SO		8,840754	53,077079
711	19.08.2021	14:23	Do	5		Bremen	Vor dem Steintor	0	0	1	1	0							3	1		49				73	72		2021	08	19	he	na	RF	-	F		8,832047	53,071070
712	19.08.2021	19:05	Do	5		Bremen	Mühlenstraße	0	0	1	1	0	5						3	7		49					71		2021	08	19	he	tr	RF	-	SO		8,571827	53,190517
713	20.08.2021	02:30	Fr	5		Bremen	Nordstraße	0	0	0	1	0							6	1		49	1				71		2021	08	20	du	na	RF	-	F		8,775104	53,100446
714	20.08.2021	12:10	Fr	5		Bremen	Arensburgstraße	0	0	0	2	0							5	7		44					71	21	2021	08	20	he	tr	RF	PKW	SO		8,854014	53,078334
715	20.08.2021	22:15	Fr	5		Bremen	Vor dem Steintor	0	1	0	1	0	1						2	7		49				73	71		2021	08	20	du	na	RF	-	SO		8,829638	53,071890
716	21.08.2021	07:00	Sa	5		Bremen	Sankt-Jürgen-Straße	0	0	0	1	9							6	1		1					71		2021	08	21	he	tr	RF	-	F		8,836111	53,074377
717	21.08.2021	20:30	Sa	5		Bremen	Ostertorsteinweg	0	0	1	2	1							3	5		45					21	71	2021	08	21	du	tr	PKW	RF	RV		8,817531	53,072409
718	21.08.2021	20:30	Sa	5		Bremen	Langemarckstraße	0	0	1	1	0							3	7		1					71		2021	08	21	du	tr	RF	-	SO		8,794587	53,074843
719	21.08.2021	22:55	Sa	5		Bremen	Wetterungsweg	0	0	1	2	3							3	6		49					71	71	2021	08	21	du	tr	RF	RF	LV		8,839107	53,106814
720	22.08.2021	19:00	So	5		Bremen	Bonner Straße	0	0	0	2	1							5	5		49					72	21	2021	08	22	he	tr	RF	PKW	RV		8,931847	53,077160
721	23.08.2021	18:05	Mo	5		Bremen	Am Hohentorsplatz	0	0	1	2	5						8	3	3		31					71	21	2021	08	23	he	tr	RF	PKW	EK		8,786903	53,074311
722	23.08.2021	18:35	Mo	5		Bremen	Pfalzburger Straße	0	0	1	2	5	2						3	3		13					72	21	2021	08	23	he	tr	RF	PKW	EK		8,875719	53,062182
723	24.08.2021	11:00	Di	5		Bremen	Ruhrstraße	0	0	0	2	1							5	5		49					71	21	2021	08	24	he	tr	RF	PKW	RV		8,855476	53,071565
724	24.08.2021	13:34	Di	5		Bremen	Osterholzer Landstraße	0	0	1	2	5	2						3	3		28					21	71	2021	08	24	he	tr	PKW	RF	EK		8,935511	53,071881
725	24.08.2021	16:40	Di	5		Bremen	Hemmstraße	0	0	1	2	5	1					8	3	2		34					21	71	2021	08	24	he	tr	PKW	RF	AB		8,808175	53,094600
726	24.08.2021	17:35	Di	5		Bremen	Schwachhauser Ring	0	1	0	2	4						8	2	2		35		31			21	71	2021	08	24	he	tr	PKW	RF	AB		8,835161	53,091433
727	24.08.2021	17:45	Di	5		Bremen	Kirchweg	0	0	1	2	5	3						3	2		35					21	71	2021	08	24	he	tr	PKW	RF	AB		8,801658	53,057779
728	25.08.2021	07:50	Mi	5		Bremen	Hans-Böckler-Straße	0	0	1	2	5	1					8	3	2		34					21	72	2021	08	25	he	tr	PKW	RF	AB		8,785157	53,088579
729	25.08.2021	09:25	Mi	5		Bremen	Am Stern	0	0	0	2	5	7		8				5	2		34					44	71	2021	08	25	he	tr	LKW	RF	AB		8,825154	53,084494
730	25.08.2021	11:40	Mi	5		Bremen	Crüsemannallee	0	0	0	2	4	2						5	3		32					21	71	2021	08	25	he	tr	PKW	RF	EK		8,835117	53,091487
731	25.08.2021	13:25	Mi	5		Bremen	Friedrich-Ebert-Straße	0	0	1	2	5	2					8	3	2		34					58	71	2021	08	25	he	tr	LKW	RF	AB		8,801314	53,071546
732	26.08.2021	13:35	Do	5		Bremen	Gerhard-Rohlfs-Straße	0	0	0	2	1	5						5	5		49					21	71	2021	08	26	he	tr	PKW	RF	RV		8,613511	53,174593
733	26.08.2021	13:45	Do	5		Bremen	Grenzstraße	0	0	1	2	0	2		7				3	3		35					21	71	2021	08	26	he	tr	PKW	RF	EK		8,782947	53,094077
734	26.08.2021	17:45	Do	5		Bremen	Holschengang	0	1	0	1	8							2	1		49					71		2021	08	26	he	tr	RF	-	F		8,850249	53,030216
735	27.08.2021	16:36	Fr	5		Bremen	Alter Postweg	0	0	0	2	1							5	5		49					71	21	2021	08	27	he	tr	RF	PKW	RV		8,870762	53,064635
736	27.08.2021	23:00	Fr	3		Bremen	Waller Heerstraße	0	0	1	2	1							3	5		45					21	72	2021	08	27	du	tr	PKW	RF	RV		8,781938	53,104801
737	28.08.2021	01:17	Sa	5		Bremen	Böschungsweg	0	0	1	1	9							3	1		1				78	71		2021	08	28	du	na	RF	-	F		8,817547	53,060618
738	28.08.2021	10:30	Sa	5		Bremen	Schevemoorer Landstraße	0	0	0	2	5	3						5	6		49					21	72	2021	08	28	he	tr	PKW	RF	LV		8,944322	53,078176
739	28.08.2021	13:15	Sa	5		Bremen	Admiralstraße	0	0	1	2	0	2		3				3	3		37					21	71	2021	08	28	he	na	PKW	RF	EK		8,804533	53,091756
740	29.08.2021	09:45	So	5		Bremen	Vor dem Steintor	0	0	1	1	0							3	1		49					71		2021	08	29	he	tr	RF	-	F		8,826823	53,072789
741	29.08.2021	12:30	So	5		Bremen	Utbremer Straße	0	1	0	1	0							2	1		49					71		2021	08	29	he	na	RF	-	F		8,795843	53,089952
742	30.08.2021	10:50	Mo	5		Bremen	Henri-Dunant-Straße	0	0	1	2	5	2						3	3		49					21	71	2021	08	30	he	tr	PKW	RF	EK		8,880654	53,081114
743	30.08.2021	11:55	Mo	5		Bremen	Schwachhauser Heerstraße	0	0	1	2	5	3						3	3		37					21	71	2021	08	30	he	tr	PKW	RF	EK		8,843752	53,083746
744	30.08.2021	17:30	Mo	5		Bremen	Hamfhofsweg	0	0	1	2	5	1						3	3		28					21	71	2021	08	30	he	tr	PKW	RF	EK		8,902637	53,126759
745	30.08.2021	18:36	Mo	5		Bremen	Julius-Brecht-Allee	0	0	1	2	0	2						3	3		34				82	21	71	2021	08	30	he	tr	PKW	RF	EK		8,871915	53,077137
746	31.08.2021	09:50	Di	5		Bremen	Am Wall	0	0	1	2	4	1					8	3	2		34					21	71	2021	08	31	he	tr	PKW	RF	AB		8,809179	53,078871
747	31.08.2021	12:40	Di	5		Bremen	Mahndorfer Heerstraße	0	0	1	1	0							3	7		49					71		2021	08	31	he	tr	RF	-	SO		8,947417	53,036542
748	31.08.2021	13:00	Di	5		Bremen	Hindenburgstraße	0	0	0	2	0			8				5	6		22					21	72	2021	08	31	he	tr	PKW	RF	LV		8,689327	53,169411
749	31.08.2021	15:20	Di	5		Bremen	Domshof	0	0	1	1	0			7				3	7		55	49				71		2021	08	31	he	tr	RF	-	SO		8,809114	53,075988
750	31.08.2021	16:40	Di	5		Bremen	Martinistraße	0	0	1	2	6							3	4		69					81	71	2021	08	31	he	tr	FG	RF	ÜS		8,804890	53,074806
751	31.08.2021	17:55	Di	5		Bremen	Herrlichkeit	0	0	1	2	4	6						3	6		28	37				71	21	2021	08	31	he	tr	RF	PKW	LV		8,802317	53,073492
752	31.08.2021	18:45	Di	5		Bremen	Wiedaustraße	0	0	1	2	5	2		9				3	3		28					21	72	2021	08	31	he	tr	PKW	RF	EK		8,786149	53,103052
753	01.09.2021	07:40	Mi	5		Bremen	Frieslandstraße	0	0	1	2	4							3	6		10					71	72	2021	09	01	he	tr	RF	RF	LV		8,764536	53,060357
754	01.09.2021	15:50	Mi	5		Bremen	Stresemannstraße	0	0	1	2	5	3						3	2		34					21	71	2021	09	01	he	tr	PKW	RF	AB		8,862163	53,071500
755	01.09.2021	16:40	Mi	5		Bremen	Gröpelinger Fährweg	0	0	1	2	3	3		9				3	2		34					21	71	2021	09	01	he	tr	PKW	RF	AB		8,751500	53,109567
756	01.09.2021	16:50	Mi	5		Bremen	Bevenser Straße	0	0	0	2	1							5	7		14					71	21	2021	09	01	he	tr	RF	PKW	SO		8,885959	53,069550
757	02.09.2021	07:58	Do	5		Bremen	Waller Heerstraße	0	0	1	2	5						8	3	2		34					21	71	2021	09	02	he	tr	PKW	RF	AB		8,787201	53,099944
758	02.09.2021	12:42	Do	5		Bremen	Am Stern	0	0	1	2	5	7		8				3	3		28					21	71	2021	09	02	he	tr	PKW	RF	EK		8,825122	53,084191
759	02.09.2021	13:00	Do	5		Bremen	Auf der Muggenburg	0	0	1	1	0							3	1		49					71		2021	09	02	he	tr	RF	-	F		8,782625	53,084333
760	02.09.2021	13:59	Do	5		Bremen	Landrat-Christians-Straße	0	1	0	1	0	1					8	2	1		4	49				71		2021	09	02	he	tr	RF	-	F		8,585622	53,180912
761	02.09.2021	19:00	Do	5		Bremen	Kattenturmer Heerstraße	0	0	1	2	3	3		3				3	3		34					21	71	2021	09	02	he	tr	PKW	RF	EK		8,817988	53,046845
762	02.09.2021	20:37	Do	5		Bremen	Hugo-Schauinsland-Platz	0	0	1	2	5							3	3		34					21	71	2021	09	02	du	tr	PKW	RF	EK		8,815101	53,084365
763	03.09.2021	07:25	Fr	5		Bremen	Helmer	0	0	0	2	1							5	6		36					21	71	2021	09	03	he	tr	PKW	RF	LV		8,864150	53,101277
764	03.09.2021	08:05	Fr	5		Bremen	Turnerstraße	0	0	1	2	3	4						3	1		49					92	71	2021	09	03	he	tr	SOF	RF	F		8,548666	53,196305
765	03.09.2021	14:35	Fr	5		Bremen	Kissinger Straße	1	0	0	1	0							1	7		49					71		2021	09	03	he	tr	RF	-	SO		8,809470	53,102121
766	03.09.2021	21:28	Fr	5		Bremen	Balgebrückstraße	0	0	1	2	6							3	7		49					71	81	2021	09	03	du	tr	RF	FG	SO		8,807207	53,074088
767	04.09.2021	11:10	Sa	5		Bremen	Moorstraße	0	0	1	2	5	2						3	3		34					21	71	2021	09	04	he	tr	PKW	RF	EK		8,764472	53,113296
768	04.09.2021	15:30	Sa	5		Bremen	Kapitän-Dallmann-Straße	0	0	0	2	5	2						5	3		27					71	21	2021	09	04	he	tr	RF	PKW	EK		8,567804	53,182246
769	05.09.2021	13:00	So	5		Bremen	Uferweg	0	0	1	2	5							3	3		37					71	71	2021	09	05	he	tr	RF	RF	EK		8,811115	53,071629
770	05.09.2021	13:17	So	5		Bremen	Mommsenstraße	0	0	1	2	5	2						3	3		34		9			21	71	2021	09	05	he	tr	PKW	RF	EK		8,851276	53,083969
771	05.09.2021	13:50	So	5		Bremen	Am Neustadtsbahnhof	0	0	1	2	5							3	3		34					21	71	2021	09	05	he	tr	PKW	RF	EK		8,786047	53,074852
772	05.09.2021	15:23	So	5		Bremen	Friedrich-Karl-Straße	0	0	0	2	1							5	5		14					71	21	2021	09	05	he	tr	RF	PKW	RV		8,842889	53,072519
773	06.09.2021	11:10	Mo	5		Bremen	Vahrer Straße	0	0	1	2	5							3	2		34					21	71	2021	09	06	he	tr	PKW	RF	AB		8,887660	53,069715
774	06.09.2021	16:00	Mo	5		Bremen	Gröpelinger Heerstraße	0	0	1	2	5	2						3	3		34				89	21	71	2021	09	06	he	tr	PKW	RF	EK		8,754826	53,119787
775	07.09.2021	08:05	Di	5		Bremen	Schwachhauser Heerstraße	0	0	1	1	0	1		2			8	3	7		49					71		2021	09	07	he	tr	RF	-	SO		8,841537	53,083218
776	07.09.2021	19:47	Di	5		Bremen	Weizenkampstraße	0	0	1	2	5							3	3		27					71	21	2021	09	07	dä	tr	RF	PKW	EK		8,785709	53,072035
777	08.09.2021	21:00	Mi	5		Bremen	Sielwall	0	1	0	2	0							2	7		49				89	71	71	2021	09	08	dä	tr	RF	RF	SO		8,824312	53,069905
778	09.09.2021	13:00	Do	5		Bremen	Hilde-Adolf-Straße	0	0	0	2	1							5	7		49				89	71	21	2021	09	09	he	tr	RF	PKW	SO		8,772888	53,114777
779	09.09.2021	14:25	Do	5		Bremen	Delmestraße	0	0	0	2	1							5	5		49					71	21	2021	09	09	he	tr	RF	PKW	RV		8,787378	53,065563
780	09.09.2021	17:35	Do	5		Bremen	Julius-Brecht-Allee	0	0	1	2	3	2		9				3	2		34					21	71	2021	09	09	he	tr	PKW	RF	AB		8,871878	53,077144
781	10.09.2021	10:04	Fr	5		Bremen	Waller Ring	0	0	0	2	5	1					8	5	2		34				73	42	71	2021	09	10	he	na	LKW	RF	AB		8,785055	53,102186
782	10.09.2021	10:55	Fr	5		Bremen	Schwachhauser Heerstraße	0	0	1	2	5							3	7		9				89	71	71	2021	09	10	he	tr	RF	RF	SO		8,826012	53,079303
783	10.09.2021	11:40	Fr	5		Bremen	Vor dem Steintor	0	0	1	1	0	1						3	7		49					71		2021	09	10	he	tr	RF	-	SO		8,825722	53,073080
784	10.09.2021	13:10	Fr	5		Bremen	Westerstraße	0	0	1	2	5							3	2		34					21	72	2021	09	10	he	tr	PKW	RF	AB		8,797130	53,073350
785	10.09.2021	14:00	Fr	5		Bremen	Bramheide	0	0	0	2	5	3		8				5	2		37	36				21	72	2021	09	10	he	tr	PKW	RF	AB		8,622556	53,179990
786	10.09.2021	15:00	Fr	5		Bremen	Bürgermeister-Smidt-Straße	0	0	1	2	5							3	3		28					21	71	2021	09	10	he	tr	PKW	RF	EK		8,808803	53,081239
787	10.09.2021	15:19	Fr	5		Bremen	Julius-Bamberger-Straße	0	0	1	2	5							3	7		37		10			21	72	2021	09	10	he	tr	PKW	RF	SO		8,835175	53,049433
